#Header as per the description in tests/validateCat.py.  The columns (if they
#exist) must be labeled with these names, although not necessarily in this order.  Columns that have
#no default listed must exist.  There are other caveats in settings.py
#id| ra| decl| umag| gmag| rmag| imag| zmag| ymag| specname| muRa| muDec| distance| doRed| varDictionary
132|210.030303|-29.030303|17.0660|17.0660|17.0660|17.0660|17.0660|17.0660|sed_flat_norm.txt.gz|0.|0.|11.1880|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.1880}
133|210.030303|-29.000000|17.0665|17.0665|17.0665|17.0665|17.0665|17.0665|sed_flat_norm.txt.gz|0.|0.|11.1970|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.1970}
134|210.030303|-28.969697|17.0670|17.0670|17.0670|17.0670|17.0670|17.0670|sed_flat_norm.txt.gz|0.|0.|11.2060|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.2060}
135|210.030303|-28.939394|17.0675|17.0675|17.0675|17.0675|17.0675|17.0675|sed_flat_norm.txt.gz|0.|0.|11.2150|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.2150}
136|210.030303|-28.909091|17.0680|17.0680|17.0680|17.0680|17.0680|17.0680|sed_flat_norm.txt.gz|0.|0.|11.2240|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.2240}
137|210.030303|-28.878788|17.0685|17.0685|17.0685|17.0685|17.0685|17.0685|sed_flat_norm.txt.gz|0.|0.|11.2330|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.2330}
138|210.030303|-28.848485|17.0690|17.0690|17.0690|17.0690|17.0690|17.0690|sed_flat_norm.txt.gz|0.|0.|11.2420|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.2420}
139|210.030303|-28.818182|17.0695|17.0695|17.0695|17.0695|17.0695|17.0695|sed_flat_norm.txt.gz|0.|0.|11.2510|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.2510}
140|210.030303|-28.787879|17.0700|17.0700|17.0700|17.0700|17.0700|17.0700|sed_flat_norm.txt.gz|0.|0.|11.2600|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.2600}
141|210.030303|-28.757576|17.0705|17.0705|17.0705|17.0705|17.0705|17.0705|sed_flat_norm.txt.gz|0.|0.|11.2690|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.2690}
142|210.030303|-28.727273|17.0710|17.0710|17.0710|17.0710|17.0710|17.0710|sed_flat_norm.txt.gz|0.|0.|11.2780|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.2780}
143|210.030303|-28.696970|17.0715|17.0715|17.0715|17.0715|17.0715|17.0715|sed_flat_norm.txt.gz|0.|0.|11.2870|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.2870}
144|210.030303|-28.666667|17.0720|17.0720|17.0720|17.0720|17.0720|17.0720|sed_flat_norm.txt.gz|0.|0.|11.2960|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.2960}
145|210.030303|-28.636364|17.0725|17.0725|17.0725|17.0725|17.0725|17.0725|sed_flat_norm.txt.gz|0.|0.|11.3050|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.3050}
146|210.030303|-28.606061|17.0730|17.0730|17.0730|17.0730|17.0730|17.0730|sed_flat_norm.txt.gz|0.|0.|11.3140|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.3140}
147|210.030303|-28.575758|17.0735|17.0735|17.0735|17.0735|17.0735|17.0735|sed_flat_norm.txt.gz|0.|0.|11.3230|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.3230}
148|210.030303|-28.545455|17.0740|17.0740|17.0740|17.0740|17.0740|17.0740|sed_flat_norm.txt.gz|0.|0.|11.3320|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.3320}
149|210.030303|-28.515152|17.0745|17.0745|17.0745|17.0745|17.0745|17.0745|sed_flat_norm.txt.gz|0.|0.|11.3410|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.3410}
150|210.030303|-28.484848|17.0750|17.0750|17.0750|17.0750|17.0750|17.0750|sed_flat_norm.txt.gz|0.|0.|11.3500|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.3500}
151|210.030303|-28.454545|17.0755|17.0755|17.0755|17.0755|17.0755|17.0755|sed_flat_norm.txt.gz|0.|0.|11.3590|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.3590}
152|210.030303|-28.424242|17.0760|17.0760|17.0760|17.0760|17.0760|17.0760|sed_flat_norm.txt.gz|0.|0.|11.3680|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.3680}
153|210.030303|-28.393939|17.0765|17.0765|17.0765|17.0765|17.0765|17.0765|sed_flat_norm.txt.gz|0.|0.|11.3770|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.3770}
154|210.030303|-28.363636|17.0770|17.0770|17.0770|17.0770|17.0770|17.0770|sed_flat_norm.txt.gz|0.|0.|11.3860|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.3860}
155|210.030303|-28.333333|17.0775|17.0775|17.0775|17.0775|17.0775|17.0775|sed_flat_norm.txt.gz|0.|0.|11.3950|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.3950}
156|210.030303|-28.303030|17.0780|17.0780|17.0780|17.0780|17.0780|17.0780|sed_flat_norm.txt.gz|0.|0.|11.4040|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.4040}
157|210.030303|-28.272727|17.0785|17.0785|17.0785|17.0785|17.0785|17.0785|sed_flat_norm.txt.gz|0.|0.|11.4130|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.4130}
158|210.030303|-28.242424|17.0790|17.0790|17.0790|17.0790|17.0790|17.0790|sed_flat_norm.txt.gz|0.|0.|11.4220|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.4220}
159|210.030303|-28.212121|17.0795|17.0795|17.0795|17.0795|17.0795|17.0795|sed_flat_norm.txt.gz|0.|0.|11.4310|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.4310}
160|210.030303|-28.181818|17.0800|17.0800|17.0800|17.0800|17.0800|17.0800|sed_flat_norm.txt.gz|0.|0.|11.4400|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.4400}
161|210.030303|-28.151515|17.0805|17.0805|17.0805|17.0805|17.0805|17.0805|sed_flat_norm.txt.gz|0.|0.|11.4490|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.4490}
162|210.030303|-28.121212|17.0810|17.0810|17.0810|17.0810|17.0810|17.0810|sed_flat_norm.txt.gz|0.|0.|11.4580|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.4580}
163|210.030303|-28.090909|17.0815|17.0815|17.0815|17.0815|17.0815|17.0815|sed_flat_norm.txt.gz|0.|0.|11.4670|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.4670}
164|210.030303|-28.060606|17.0820|17.0820|17.0820|17.0820|17.0820|17.0820|sed_flat_norm.txt.gz|0.|0.|11.4760|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.4760}
165|210.030303|-28.030303|17.0825|17.0825|17.0825|17.0825|17.0825|17.0825|sed_flat_norm.txt.gz|0.|0.|11.4850|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.4850}
166|210.030303|-28.000000|17.0830|17.0830|17.0830|17.0830|17.0830|17.0830|sed_flat_norm.txt.gz|0.|0.|11.4940|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.4940}
167|210.030303|-27.969697|17.0835|17.0835|17.0835|17.0835|17.0835|17.0835|sed_flat_norm.txt.gz|0.|0.|11.5030|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.5030}
168|210.030303|-27.939394|17.0840|17.0840|17.0840|17.0840|17.0840|17.0840|sed_flat_norm.txt.gz|0.|0.|11.5120|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.5120}
169|210.030303|-27.909091|17.0845|17.0845|17.0845|17.0845|17.0845|17.0845|sed_flat_norm.txt.gz|0.|0.|11.5210|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.5210}
170|210.030303|-27.878788|17.0850|17.0850|17.0850|17.0850|17.0850|17.0850|sed_flat_norm.txt.gz|0.|0.|11.5300|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.5300}
171|210.030303|-27.848485|17.0855|17.0855|17.0855|17.0855|17.0855|17.0855|sed_flat_norm.txt.gz|0.|0.|11.5390|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.5390}
172|210.030303|-27.818182|17.0860|17.0860|17.0860|17.0860|17.0860|17.0860|sed_flat_norm.txt.gz|0.|0.|11.5480|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.5480}
173|210.030303|-27.787879|17.0865|17.0865|17.0865|17.0865|17.0865|17.0865|sed_flat_norm.txt.gz|0.|0.|11.5570|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.5570}
174|210.030303|-27.757576|17.0870|17.0870|17.0870|17.0870|17.0870|17.0870|sed_flat_norm.txt.gz|0.|0.|11.5660|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.5660}
175|210.030303|-27.727273|17.0875|17.0875|17.0875|17.0875|17.0875|17.0875|sed_flat_norm.txt.gz|0.|0.|11.5750|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.5750}
176|210.030303|-27.696970|17.0880|17.0880|17.0880|17.0880|17.0880|17.0880|sed_flat_norm.txt.gz|0.|0.|11.5840|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.5840}
177|210.030303|-27.666667|17.0885|17.0885|17.0885|17.0885|17.0885|17.0885|sed_flat_norm.txt.gz|0.|0.|11.5930|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.5930}
178|210.030303|-27.636364|17.0890|17.0890|17.0890|17.0890|17.0890|17.0890|sed_flat_norm.txt.gz|0.|0.|11.6020|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.6020}
179|210.030303|-27.606061|17.0895|17.0895|17.0895|17.0895|17.0895|17.0895|sed_flat_norm.txt.gz|0.|0.|11.6110|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.6110}
180|210.030303|-27.575758|17.0900|17.0900|17.0900|17.0900|17.0900|17.0900|sed_flat_norm.txt.gz|0.|0.|11.6200|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.6200}
181|210.030303|-27.545455|17.0905|17.0905|17.0905|17.0905|17.0905|17.0905|sed_flat_norm.txt.gz|0.|0.|11.6290|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.6290}
182|210.030303|-27.515152|17.0910|17.0910|17.0910|17.0910|17.0910|17.0910|sed_flat_norm.txt.gz|0.|0.|11.6380|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.6380}
183|210.030303|-27.484848|17.0915|17.0915|17.0915|17.0915|17.0915|17.0915|sed_flat_norm.txt.gz|0.|0.|11.6470|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.6470}
184|210.030303|-27.454545|17.0920|17.0920|17.0920|17.0920|17.0920|17.0920|sed_flat_norm.txt.gz|0.|0.|11.6560|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.6560}
185|210.030303|-27.424242|17.0925|17.0925|17.0925|17.0925|17.0925|17.0925|sed_flat_norm.txt.gz|0.|0.|11.6650|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.6650}
186|210.030303|-27.393939|17.0930|17.0930|17.0930|17.0930|17.0930|17.0930|sed_flat_norm.txt.gz|0.|0.|11.6740|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.6740}
187|210.030303|-27.363636|17.0935|17.0935|17.0935|17.0935|17.0935|17.0935|sed_flat_norm.txt.gz|0.|0.|11.6830|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.6830}
188|210.030303|-27.333333|17.0940|17.0940|17.0940|17.0940|17.0940|17.0940|sed_flat_norm.txt.gz|0.|0.|11.6920|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.6920}
189|210.030303|-27.303030|17.0945|17.0945|17.0945|17.0945|17.0945|17.0945|sed_flat_norm.txt.gz|0.|0.|11.7010|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.7010}
190|210.030303|-27.272727|17.0950|17.0950|17.0950|17.0950|17.0950|17.0950|sed_flat_norm.txt.gz|0.|0.|11.7100|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.7100}
191|210.030303|-27.242424|17.0955|17.0955|17.0955|17.0955|17.0955|17.0955|sed_flat_norm.txt.gz|0.|0.|11.7190|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.7190}
192|210.030303|-27.212121|17.0960|17.0960|17.0960|17.0960|17.0960|17.0960|sed_flat_norm.txt.gz|0.|0.|11.7280|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.7280}
193|210.030303|-27.181818|17.0965|17.0965|17.0965|17.0965|17.0965|17.0965|sed_flat_norm.txt.gz|0.|0.|11.7370|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.7370}
194|210.030303|-27.151515|17.0970|17.0970|17.0970|17.0970|17.0970|17.0970|sed_flat_norm.txt.gz|0.|0.|11.7460|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.7460}
195|210.030303|-27.121212|17.0975|17.0975|17.0975|17.0975|17.0975|17.0975|sed_flat_norm.txt.gz|0.|0.|11.7550|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.7550}
196|210.030303|-27.090909|17.0980|17.0980|17.0980|17.0980|17.0980|17.0980|sed_flat_norm.txt.gz|0.|0.|11.7640|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.7640}
197|210.030303|-27.060606|17.0985|17.0985|17.0985|17.0985|17.0985|17.0985|sed_flat_norm.txt.gz|0.|0.|11.7730|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.7730}
198|210.030303|-27.030303|17.0990|17.0990|17.0990|17.0990|17.0990|17.0990|sed_flat_norm.txt.gz|0.|0.|11.7820|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.7820}
199|210.030303|-27.000000|17.0995|17.0995|17.0995|17.0995|17.0995|17.0995|sed_flat_norm.txt.gz|0.|0.|11.7910|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.7910}
200|210.060606|-30.000000|17.1000|17.1000|17.1000|17.1000|17.1000|17.1000|sed_flat_norm.txt.gz|0.|0.|11.8000|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.8000}
201|210.060606|-29.969697|17.1005|17.1005|17.1005|17.1005|17.1005|17.1005|sed_flat_norm.txt.gz|0.|0.|11.8090|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.8090}
202|210.060606|-29.939394|17.1010|17.1010|17.1010|17.1010|17.1010|17.1010|sed_flat_norm.txt.gz|0.|0.|11.8180|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.8180}
203|210.060606|-29.909091|17.1015|17.1015|17.1015|17.1015|17.1015|17.1015|sed_flat_norm.txt.gz|0.|0.|11.8270|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.8270}
204|210.060606|-29.878788|17.1020|17.1020|17.1020|17.1020|17.1020|17.1020|sed_flat_norm.txt.gz|0.|0.|11.8360|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.8360}
205|210.060606|-29.848485|17.1025|17.1025|17.1025|17.1025|17.1025|17.1025|sed_flat_norm.txt.gz|0.|0.|11.8450|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.8450}
206|210.060606|-29.818182|17.1030|17.1030|17.1030|17.1030|17.1030|17.1030|sed_flat_norm.txt.gz|0.|0.|11.8540|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.8540}
207|210.060606|-29.787879|17.1035|17.1035|17.1035|17.1035|17.1035|17.1035|sed_flat_norm.txt.gz|0.|0.|11.8630|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.8630}
208|210.060606|-29.757576|17.1040|17.1040|17.1040|17.1040|17.1040|17.1040|sed_flat_norm.txt.gz|0.|0.|11.8720|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.8720}
209|210.060606|-29.727273|17.1045|17.1045|17.1045|17.1045|17.1045|17.1045|sed_flat_norm.txt.gz|0.|0.|11.8810|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.8810}
210|210.060606|-29.696970|17.1050|17.1050|17.1050|17.1050|17.1050|17.1050|sed_flat_norm.txt.gz|0.|0.|11.8900|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.8900}
211|210.060606|-29.666667|17.1055|17.1055|17.1055|17.1055|17.1055|17.1055|sed_flat_norm.txt.gz|0.|0.|11.8990|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.8990}
212|210.060606|-29.636364|17.1060|17.1060|17.1060|17.1060|17.1060|17.1060|sed_flat_norm.txt.gz|0.|0.|11.9080|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.9080}
213|210.060606|-29.606061|17.1065|17.1065|17.1065|17.1065|17.1065|17.1065|sed_flat_norm.txt.gz|0.|0.|11.9170|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.9170}
214|210.060606|-29.575758|17.1070|17.1070|17.1070|17.1070|17.1070|17.1070|sed_flat_norm.txt.gz|0.|0.|11.9260|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.9260}
215|210.060606|-29.545455|17.1075|17.1075|17.1075|17.1075|17.1075|17.1075|sed_flat_norm.txt.gz|0.|0.|11.9350|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.9350}
216|210.060606|-29.515152|17.1080|17.1080|17.1080|17.1080|17.1080|17.1080|sed_flat_norm.txt.gz|0.|0.|11.9440|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.9440}
217|210.060606|-29.484848|17.1085|17.1085|17.1085|17.1085|17.1085|17.1085|sed_flat_norm.txt.gz|0.|0.|11.9530|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.9530}
218|210.060606|-29.454545|17.1090|17.1090|17.1090|17.1090|17.1090|17.1090|sed_flat_norm.txt.gz|0.|0.|11.9620|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.9620}
219|210.060606|-29.424242|17.1095|17.1095|17.1095|17.1095|17.1095|17.1095|sed_flat_norm.txt.gz|0.|0.|11.9710|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.9710}
220|210.060606|-29.393939|17.1100|17.1100|17.1100|17.1100|17.1100|17.1100|sed_flat_norm.txt.gz|0.|0.|11.9800|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.9800}
221|210.060606|-29.363636|17.1105|17.1105|17.1105|17.1105|17.1105|17.1105|sed_flat_norm.txt.gz|0.|0.|11.9890|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':2.9890}
222|210.060606|-29.333333|17.1110|17.1110|17.1110|17.1110|17.1110|17.1110|sed_flat_norm.txt.gz|0.|0.|11.9980|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':2.9980}
223|210.060606|-29.303030|17.1115|17.1115|17.1115|17.1115|17.1115|17.1115|sed_flat_norm.txt.gz|0.|0.|12.0070|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.0070}
224|210.060606|-29.272727|17.1120|17.1120|17.1120|17.1120|17.1120|17.1120|sed_flat_norm.txt.gz|0.|0.|12.0160|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.0160}
225|210.060606|-29.242424|17.1125|17.1125|17.1125|17.1125|17.1125|17.1125|sed_flat_norm.txt.gz|0.|0.|12.0250|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.0250}
226|210.060606|-29.212121|17.1130|17.1130|17.1130|17.1130|17.1130|17.1130|sed_flat_norm.txt.gz|0.|0.|12.0340|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.0340}
227|210.060606|-29.181818|17.1135|17.1135|17.1135|17.1135|17.1135|17.1135|sed_flat_norm.txt.gz|0.|0.|12.0430|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.0430}
228|210.060606|-29.151515|17.1140|17.1140|17.1140|17.1140|17.1140|17.1140|sed_flat_norm.txt.gz|0.|0.|12.0520|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.0520}
229|210.060606|-29.121212|17.1145|17.1145|17.1145|17.1145|17.1145|17.1145|sed_flat_norm.txt.gz|0.|0.|12.0610|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.0610}
230|210.060606|-29.090909|17.1150|17.1150|17.1150|17.1150|17.1150|17.1150|sed_flat_norm.txt.gz|0.|0.|12.0700|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.0700}
231|210.060606|-29.060606|17.1155|17.1155|17.1155|17.1155|17.1155|17.1155|sed_flat_norm.txt.gz|0.|0.|12.0790|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.0790}
232|210.060606|-29.030303|17.1160|17.1160|17.1160|17.1160|17.1160|17.1160|sed_flat_norm.txt.gz|0.|0.|12.0880|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.0880}
233|210.060606|-29.000000|17.1165|17.1165|17.1165|17.1165|17.1165|17.1165|sed_flat_norm.txt.gz|0.|0.|12.0970|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.0970}
234|210.060606|-28.969697|17.1170|17.1170|17.1170|17.1170|17.1170|17.1170|sed_flat_norm.txt.gz|0.|0.|12.1060|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.1060}
235|210.060606|-28.939394|17.1175|17.1175|17.1175|17.1175|17.1175|17.1175|sed_flat_norm.txt.gz|0.|0.|12.1150|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.1150}
236|210.060606|-28.909091|17.1180|17.1180|17.1180|17.1180|17.1180|17.1180|sed_flat_norm.txt.gz|0.|0.|12.1240|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.1240}
237|210.060606|-28.878788|17.1185|17.1185|17.1185|17.1185|17.1185|17.1185|sed_flat_norm.txt.gz|0.|0.|12.1330|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.1330}
238|210.060606|-28.848485|17.1190|17.1190|17.1190|17.1190|17.1190|17.1190|sed_flat_norm.txt.gz|0.|0.|12.1420|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.1420}
239|210.060606|-28.818182|17.1195|17.1195|17.1195|17.1195|17.1195|17.1195|sed_flat_norm.txt.gz|0.|0.|12.1510|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.1510}
240|210.060606|-28.787879|17.1200|17.1200|17.1200|17.1200|17.1200|17.1200|sed_flat_norm.txt.gz|0.|0.|12.1600|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.1600}
241|210.060606|-28.757576|17.1205|17.1205|17.1205|17.1205|17.1205|17.1205|sed_flat_norm.txt.gz|0.|0.|12.1690|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.1690}
242|210.060606|-28.727273|17.1210|17.1210|17.1210|17.1210|17.1210|17.1210|sed_flat_norm.txt.gz|0.|0.|12.1780|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.1780}
243|210.060606|-28.696970|17.1215|17.1215|17.1215|17.1215|17.1215|17.1215|sed_flat_norm.txt.gz|0.|0.|12.1870|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.1870}
244|210.060606|-28.666667|17.1220|17.1220|17.1220|17.1220|17.1220|17.1220|sed_flat_norm.txt.gz|0.|0.|12.1960|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.1960}
245|210.060606|-28.636364|17.1225|17.1225|17.1225|17.1225|17.1225|17.1225|sed_flat_norm.txt.gz|0.|0.|12.2050|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.2050}
246|210.060606|-28.606061|17.1230|17.1230|17.1230|17.1230|17.1230|17.1230|sed_flat_norm.txt.gz|0.|0.|12.2140|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.2140}
247|210.060606|-28.575758|17.1235|17.1235|17.1235|17.1235|17.1235|17.1235|sed_flat_norm.txt.gz|0.|0.|12.2230|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.2230}
248|210.060606|-28.545455|17.1240|17.1240|17.1240|17.1240|17.1240|17.1240|sed_flat_norm.txt.gz|0.|0.|12.2320|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.2320}
249|210.060606|-28.515152|17.1245|17.1245|17.1245|17.1245|17.1245|17.1245|sed_flat_norm.txt.gz|0.|0.|12.2410|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.2410}
250|210.060606|-28.484848|17.1250|17.1250|17.1250|17.1250|17.1250|17.1250|sed_flat_norm.txt.gz|0.|0.|12.2500|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.2500}
251|210.060606|-28.454545|17.1255|17.1255|17.1255|17.1255|17.1255|17.1255|sed_flat_norm.txt.gz|0.|0.|12.2590|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.2590}
252|210.060606|-28.424242|17.1260|17.1260|17.1260|17.1260|17.1260|17.1260|sed_flat_norm.txt.gz|0.|0.|12.2680|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.2680}
253|210.060606|-28.393939|17.1265|17.1265|17.1265|17.1265|17.1265|17.1265|sed_flat_norm.txt.gz|0.|0.|12.2770|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.2770}
254|210.060606|-28.363636|17.1270|17.1270|17.1270|17.1270|17.1270|17.1270|sed_flat_norm.txt.gz|0.|0.|12.2860|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.2860}
255|210.060606|-28.333333|17.1275|17.1275|17.1275|17.1275|17.1275|17.1275|sed_flat_norm.txt.gz|0.|0.|12.2950|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.2950}
256|210.060606|-28.303030|17.1280|17.1280|17.1280|17.1280|17.1280|17.1280|sed_flat_norm.txt.gz|0.|0.|12.3040|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.3040}
257|210.060606|-28.272727|17.1285|17.1285|17.1285|17.1285|17.1285|17.1285|sed_flat_norm.txt.gz|0.|0.|12.3130|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.3130}
258|210.060606|-28.242424|17.1290|17.1290|17.1290|17.1290|17.1290|17.1290|sed_flat_norm.txt.gz|0.|0.|12.3220|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.3220}
259|210.060606|-28.212121|17.1295|17.1295|17.1295|17.1295|17.1295|17.1295|sed_flat_norm.txt.gz|0.|0.|12.3310|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.3310}
260|210.060606|-28.181818|17.1300|17.1300|17.1300|17.1300|17.1300|17.1300|sed_flat_norm.txt.gz|0.|0.|12.3400|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.3400}
261|210.060606|-28.151515|17.1305|17.1305|17.1305|17.1305|17.1305|17.1305|sed_flat_norm.txt.gz|0.|0.|12.3490|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.3490}
262|210.060606|-28.121212|17.1310|17.1310|17.1310|17.1310|17.1310|17.1310|sed_flat_norm.txt.gz|0.|0.|12.3580|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.3580}
263|210.060606|-28.090909|17.1315|17.1315|17.1315|17.1315|17.1315|17.1315|sed_flat_norm.txt.gz|0.|0.|12.3670|1|{'t0':52000, 'lcfile':'lc2.txt', 'period':3.3670}
264|210.060606|-28.060606|17.1320|17.1320|17.1320|17.1320|17.1320|17.1320|sed_flat_norm.txt.gz|0.|0.|12.3760|1|{'t0':52000, 'lcfile':'lc1.txt', 'period':3.3760}
